id,genre
1000618,Crime
1000618,Drama
1000618,Thriller
1000619,Drama
1000619,Science Fiction
1000619,Adventure
1000620,Drama
1000620,Romance
1000621,Drama
1000621,Adventure
1000622,Horror
1000622,Mystery
1000623,Comedy
1000623,Romance
1000624,Drama
1000625,Comedy
1000625,Romance
1000626,Fantasy
1000626,Action
1000626,Adventure
1000627,Horror
1000628,Western
1000628,Family
1000628,Animation
1000628,Comedy
1000628,Adventure
1000629,Action
1000629,Thriller
1000629,Adventure
1000630,Romance
1000630,Drama
1000631,Science Fiction
1000631,Horror
1000632,Action
1000632,Crime
1000632,Comedy
1000633,Drama
1000634,Action
1000634,Fantasy
1000634,Adventure
1000635,Drama
1000635,Comedy
1000636,Drama
1000636,Music
1000636,Romance
1000637,Comedy
1000637,Adventure
1000637,Drama
1000638,Drama
1000639,Science Fiction
1000639,Adventure
1000639,Action
1000640,Science Fiction
1000640,Action
1000640,Thriller
1000641,Comedy
1000641,Romance
1000642,History
1000642,Drama
1000642,Music
1000643,Family
1000643,Adventure
1000643,Comedy
1000644,Romance
1000644,Thriller
1000644,Comedy
1000645,Romance
1000645,Drama
1000646,Music
1000646,Romance
1000646,Drama
1000647,Fantasy
1000647,Drama
1000648,Drama
1000649,Action
1000649,Adventure
1000650,Action
1000650,Drama
1000651,Drama
1000651,Adventure
1000651,Fantasy
1000652,Action
1000652,Science Fiction
1000652,Adventure
1000653,Crime
1000653,Drama
1000653,Thriller
1000654,Drama
1000655,Drama
1000655,Thriller
1000655,Adventure
1000655,Crime
1000656,Science Fiction
1000656,Thriller
1000656,Horror
1000656,Drama
1000657,Adventure
1000657,Animation
1000657,Family
1000657,Fantasy
1000658,Drama
1000658,Crime
1000658,Thriller
1000659,Romance
1000659,Drama
1000659,Comedy
1000660,Comedy
1000661,Mystery
1000661,Crime
1000661,Adventure
1000662,Crime
1000662,Comedy
1000662,Action
1000663,Science Fiction
1000663,Action
1000663,Adventure
1000664,Comedy
1000664,Family
1000664,Fantasy
1000664,Adventure
1000664,Animation
1000665,Crime
1000665,Drama
1000665,Thriller
1000666,Comedy
1000666,Animation
1000666,Adventure
1000666,Family
1000667,Drama
1000667,Thriller
1000668,Drama
1000668,Music
1000669,Family
1000669,Animation
1000669,Fantasy
1000670,Comedy
1000670,Fantasy
1000670,Horror
1000671,Romance
1000671,Comedy
1000671,Drama
1000672,Thriller
1000672,Action
1000672,Science Fiction
1000672,Adventure
1000673,Thriller
1000673,Drama
1000673,Mystery
1000674,Comedy
1000674,Drama
1000675,Drama
1000675,Romance
1000676,Family
1000676,Animation
1000676,Comedy
1000676,Crime
1000676,Adventure
1000676,Science Fiction
1000677,Drama
1000677,Fantasy
1000677,Comedy
1000677,Adventure
1000677,Romance
1000678,Action
1000678,Fantasy
1000678,Adventure
1000679,Mystery
1000679,Horror
1000679,Thriller
1000680,Adventure
1000680,Science Fiction
1000680,Action
1000681,Mystery
1000681,Science Fiction
1000681,Action
1000682,Thriller
1000682,Drama
1000682,Science Fiction
1000683,Adventure
1000683,Action
1000683,Comedy
1000684,Fantasy
1000684,Action
1000684,Adventure
1000685,Fantasy
1000685,Romance
1000685,Crime
1000685,Comedy
1000686,Science Fiction
1000686,Horror
1000687,Drama
1000688,Drama
1000688,Comedy
1000689,Romance
1000689,Music
1000689,Drama
1000690,Science Fiction
1000690,Comedy
1000690,Adventure
1000691,Comedy
1000691,Romance
1000692,Drama
1000692,Science Fiction
1000693,History
1000693,Drama
1000694,Drama
1000695,Fantasy
1000695,Family
1000695,Adventure
1000696,Crime
1000696,Mystery
1000696,Comedy
1000697,Fantasy
1000697,Adventure
1000697,Romance
1000697,Family
1000697,Action
1000697,Animation
1000698,Romance
1000698,Comedy
1000698,Drama
1000699,Fantasy
1000699,Action
1000699,Crime
1000700,Romance
1000700,Drama
1000701,Comedy
1000701,Crime
1000702,Drama
1000702,Crime
1000702,Thriller
1000703,Fantasy
1000703,Drama
1000704,Comedy
1000704,Family
1000704,Fantasy
1000705,Romance
1000705,Fantasy
1000705,Family
1000706,History
1000706,Drama
1000707,Horror
1000707,Fantasy
1000707,Thriller
1000708,Horror
1000708,Thriller
1000709,Horror
1000710,Science Fiction
1000710,Action
1000710,Adventure
1000711,Drama
1000712,Comedy
1000712,Animation
1000712,Adventure
1000712,Action
1000712,Fantasy
1000712,Family
1000713,Science Fiction
1000713,Drama
1000713,Action
1000713,Animation
1000714,Comedy
1000714,Family
1000714,Fantasy
1000715,Horror
1000715,Mystery
1000716,Drama
1000716,Romance
1000716,War
1000717,Comedy
1000718,Drama
1000718,Animation
1000719,Adventure
1000719,Comedy
1000719,Fantasy
1000719,Family
1000719,Animation
1000720,Comedy
1000720,Action
1000721,Comedy
1000721,Adventure
1000721,Mystery
1000722,Comedy
1000722,Romance
1000722,Drama
1000723,Fantasy
1000723,Action
1000723,Adventure
1000724,Drama
1000724,Fantasy
1000724,Romance
1000724,Adventure
1000725,Drama
1000725,Science Fiction
1000726,Comedy
1000726,Drama
1000727,Action
1000727,Drama
1000728,Drama
1000729,Horror
1000729,Drama
1000729,Thriller
1000730,Drama
1000730,Comedy
1000731,Action
1000731,Science Fiction
1000732,War
1000732,Romance
1000732,Drama
1000732,Animation
1000733,Adventure
1000733,Science Fiction
1000733,Action
1000734,Thriller
1000734,Drama
1000734,Mystery
1000735,History
1000735,Drama
1000736,Animation
1000736,Comedy
1000736,Family
1000736,Adventure
1000737,Comedy
1000737,Romance
1000738,Crime
1000738,Action
1000738,Comedy
1000739,Drama
1000739,Romance
1000739,Family
1000739,Music
1000740,War
1000740,Drama
1000740,Action
1000741,War
1000741,Adventure
1000741,Comedy
1000741,Action
1000742,Drama
1000743,Comedy
1000743,Drama
1000744,Mystery
1000744,War
1000744,Drama
1000745,Fantasy
1000745,Drama
1000746,Thriller
1000746,Drama
1000746,Comedy
1000747,Science Fiction
1000747,Adventure
1000747,Action
1000748,War
1000748,History
1000748,Drama
1000749,Animation
1000749,Comedy
1000749,Family
1000750,Fantasy
1000750,Horror
1000750,Comedy
1000751,Thriller
1000751,Science Fiction
1000751,Action
1000752,History
1000752,Drama
1000753,Romance
1000753,Comedy
1000754,Comedy
1000754,Romance
1000755,Drama
1000755,Crime
1000755,Thriller
1000755,Horror
1000756,Drama
1000757,Mystery
1000757,Horror
1000758,Horror
1000758,Comedy
1000758,Fantasy
1000759,Action
1000759,Adventure
1000759,Science Fiction
1000759,Thriller
1000760,Action
1000760,Crime
1000760,Thriller
1000761,Science Fiction
1000761,Action
1000761,Adventure
1000762,Comedy
1000762,Crime
1000763,Romance
1000763,Drama
1000764,Adventure
1000764,Family
1000764,Comedy
1000765,Comedy
1000765,Romance
1000766,Adventure
1000766,Action
1000766,Science Fiction
1000767,Family
1000767,Action
1000767,Animation
1000767,Fantasy
1000767,Adventure
1000768,Adventure
1000768,Action
1000768,Science Fiction
1000769,Action
1000769,Adventure
1000769,Fantasy
1000770,Fantasy
1000770,Adventure
1000770,Animation
1000770,Family
1000771,Horror
1000771,Fantasy
1000771,Drama
1000772,Drama
1000773,Drama
1000773,History
1000774,Science Fiction
1000774,Horror
1000774,Adventure
1000774,Mystery
1000775,Thriller
1000775,Action
1000776,Crime
1000776,Mystery
1000776,Drama
1000777,Science Fiction
1000777,Drama
1000777,Thriller
1000778,Comedy
1000778,Adventure
1000778,Animation
1000778,Fantasy
1000778,Family
1000779,Science Fiction
1000779,Adventure
1000779,Action
1000779,Fantasy
1000780,Romance
1000780,Drama
1000780,Fantasy
1000780,Adventure
1000781,Action
1000781,Fantasy
1000781,Adventure
1000782,Mystery
1000782,Thriller
1000782,Horror
1000783,Mystery
1000783,Science Fiction
1000783,Horror
1000784,Drama
1000784,Crime
1000785,Fantasy
1000785,Action
1000785,Adventure
1000785,Romance
1000785,Family
1000786,Comedy
1000787,Music
1000787,Comedy
1000787,Family
1000787,TV Movie
1000787,Romance
1000787,Drama
1000788,Fantasy
1000788,Action
1000788,Thriller
1000788,Science Fiction
1000788,Adventure
1000789,Adventure
1000789,Action
1000789,Thriller
1000790,Comedy
1000790,Adventure
1000790,Crime
1000791,Drama
1000791,Adventure
1000792,Drama
1000793,Action
1000793,Science Fiction
1000793,Adventure
1000794,Fantasy
1000794,Adventure
1000795,Drama
1000795,Thriller
1000795,Crime
1000796,Fantasy
1000796,Action
1000797,Thriller
1000797,Action
1000798,Comedy
1000798,Drama
1000799,Thriller
1000799,Science Fiction
1000800,Drama
1000800,Animation
1000800,Family
1000800,Adventure
1000801,Science Fiction
1000802,Action
1000802,Adventure
1000803,Adventure
1000803,Fantasy
1000803,Romance
1000804,Fantasy
1000804,Horror
1000804,Thriller
1000805,Drama
1000805,Crime
1000805,Comedy
1000805,Thriller
1000806,Science Fiction
1000806,Adventure
1000806,Action
1000807,Thriller
1000807,Science Fiction
1000807,Adventure
1000807,Action
1000808,Action
1000808,Mystery
1000808,Adventure
1000808,Crime
1000809,History
1000809,Drama
1000810,Fantasy
1000810,Family
1000810,Romance
1000810,Adventure
1000811,Mystery
1000811,Crime
1000811,Thriller
1000811,Comedy
1000812,Animation
1000812,Family
1000812,Adventure
1000812,Comedy
1000813,Crime
1000813,Drama
1000813,Thriller
1000814,Mystery
1000814,Horror
1000815,Action
1000815,Adventure
1000816,Science Fiction
1000816,Thriller
1000816,Action
1000817,History
1000817,Drama
1000817,Crime
1000818,Drama
1000819,Adventure
1000819,Animation
1000819,Fantasy
1000820,Horror
1000821,Adventure
1000821,Science Fiction
1000821,Action
1000822,Drama
1000822,Comedy
1000822,Adventure
1000823,Fantasy
1000823,Comedy
1000823,Family
1000824,Thriller
1000824,Horror
1000824,Mystery
1000825,Family
1000825,Comedy
1000825,Animation
1000825,Adventure
1000826,Thriller
1000826,Mystery
1000826,Drama
1000827,Horror
1000828,Animation
1000828,Comedy
1000828,Family
1000829,Animation
1000829,Science Fiction
1000829,Action
1000830,Horror
1000830,Drama
1000830,Fantasy
1000831,Drama
1000831,Romance
1000831,Comedy
1000832,Horror
1000832,Romance
1000833,Thriller
1000833,Mystery
1000833,Science Fiction
1000834,Thriller
1000834,Drama
1000835,Thriller
1000835,Drama
1000836,Adventure
1000836,Family
1000836,Drama
1000837,Drama
1000838,Comedy
1000839,Comedy
1000840,History
1000840,Drama
1000841,Adventure
1000841,War
1000841,History
1000842,Thriller
1000842,Adventure
1000842,Action
1000843,Drama
1000844,Drama
1000844,Romance
1000844,Comedy
1000845,Fantasy
1000845,Action
1000846,Mystery
1000846,Thriller
1000846,Horror
1000846,Comedy
1000847,Family
1000847,Adventure
1000847,Comedy
1000847,Animation
1000848,Thriller
1000848,Horror
1000849,Science Fiction
1000849,Thriller
1000849,Horror
1000850,History
1000850,Drama
1000850,Action
1000851,Thriller
1000851,Horror
1000852,Family
1000852,Romance
1000852,Fantasy
1000852,Comedy
1000853,Drama
1000853,Animation
1000853,Family
1000854,Thriller
1000854,Horror
1000854,Crime
1000855,Drama
1000856,Comedy
1000857,Thriller
1000857,Science Fiction
1000857,Adventure
1000857,Action
1000858,Romance
1000858,Drama
1000859,Comedy
1000860,Thriller
1000860,Horror
1000860,Mystery
1000861,Action
1000861,War
1000861,Adventure
1000862,Horror
1000862,Fantasy
1000862,Action
1000863,Crime
1000863,Drama
1000864,History
1000864,Drama
1000864,Action
1000865,Thriller
1000865,Mystery
1000865,Drama
1000866,Drama
1000866,Comedy
1000866,Crime
1000867,Drama
1000867,Horror
1000868,Science Fiction
1000868,Adventure
1000868,Family
1000868,Animation
1000869,Horror
1000869,Mystery
1000870,History
1000870,Action
1000870,Drama
1000870,War
1000871,Drama
1000871,Science Fiction
1000872,Comedy
1000872,Drama
1000872,Adventure
1000873,Thriller
1000873,Horror
1000874,Thriller
1000874,Mystery
1000874,Drama
1000875,Crime
1000875,Thriller
1000875,Mystery
1000876,Science Fiction
1000876,Drama
1000876,Action
1000877,Drama
1000877,Music
1000878,Horror
1000878,Drama
1000878,Mystery
1000878,Thriller
1000879,Comedy
1000880,Animation
1000880,Comedy
1000880,Family
1000881,Comedy
1000881,Fantasy
1000881,Romance
1000881,Music
1000882,Family
1000882,Comedy
1000882,Animation
1000883,Comedy
1000884,Comedy
1000884,Western
1000884,Drama
1000885,Animation
1000885,Comedy
1000885,Fantasy
1000885,Family
1000886,Drama
1000886,Comedy
1000886,Fantasy
1000887,Thriller
1000887,Horror
1000888,Drama
1000888,Thriller
1000888,Crime
1000889,Drama
1000889,Family
1000889,Adventure
1000889,Animation
1000890,Action
1000890,Drama
1000890,Crime
1000891,Crime
1000891,Mystery
1000891,Thriller
1000892,Romance
1000892,Drama
1000893,Horror
1000893,Mystery
1000893,Thriller
1000894,Horror
1000894,Fantasy
1000894,Thriller
1000895,History
1000895,Drama
1000896,Drama
1000896,Mystery
1000896,Crime
1000897,Action
1000897,Adventure
1000897,Science Fiction
1000898,Action
1000898,Drama
1000899,Mystery
1000899,Thriller
1000899,Horror
1000900,Drama
1000900,Comedy
1000901,Drama
1000901,Romance
1000902,War
1000902,History
1000902,Drama
1000903,Drama
1000903,Romance
1000903,Comedy
1000904,Drama
1000905,Science Fiction
1000905,Action
1000905,Fantasy
1000906,Thriller
1000906,Drama
1000907,Drama
1000908,Drama
1000908,Thriller
1000908,Crime
1000909,Adventure
1000909,Fantasy
1000909,Action
1000910,Adventure
1000910,Comedy
1000910,Fantasy
1000910,Family
1000910,Animation
1000911,Drama
1000911,Thriller
1000911,Horror
1000911,Science Fiction
1000911,Mystery
1000912,Animation
1000912,Family
1000912,Comedy
1000913,Drama
1000913,Animation
1000913,History
1000913,Mystery
1000914,Science Fiction
1000914,Adventure
1000915,Drama
1000916,Horror
1000916,Comedy
1000917,Mystery
1000917,Crime
1000917,Thriller
1000918,Romance
1000918,Drama
1000918,Comedy
1000919,Romance
1000919,Drama
1000919,Music
1000920,Crime
1000920,Drama
1000921,Romance
1000921,Drama
1000921,Science Fiction
1000922,Drama
1000922,Fantasy
1000923,Action
1000923,Science Fiction
1000923,Comedy
1000924,Thriller
1000924,Horror
1000924,Drama
1000925,Action
1000925,Science Fiction
1000925,Thriller
1000926,Science Fiction
1000926,Action
1000926,Adventure
1000927,Mystery
1000928,War
1000928,History
1000928,Drama
1000929,Animation
1000929,Family
1000929,Fantasy
1000930,Science Fiction
1000930,Action
1000930,Comedy
1000930,Family
1000931,Animation
1000931,Crime
1000931,Comedy
1000931,Fantasy
1000932,Comedy
1000932,Science Fiction
1000932,Horror
1000933,Romance
1000933,Drama
1000934,Drama
1000935,Comedy
1000935,Fantasy
1000936,Romance
1000936,Crime
1000936,Comedy
1000937,Mystery
1000937,Adventure
1000937,Thriller
1000938,Science Fiction
1000938,Adventure
1000938,Action
1000939,Family
1000939,Adventure
1000939,Drama
1000940,Comedy
1000940,Crime
1000940,Drama
1000941,Comedy
1000941,Drama
1000942,Drama
1000942,Crime
1000943,Mystery
1000943,Drama
1000943,Horror
1000944,Action
1000944,Thriller
1000944,Drama
1000945,Action
1000945,War
1000946,Fantasy
1000946,Animation
1000946,Family
1000946,Adventure
1000947,Horror
1000948,Music
1000949,Horror
1000949,Adventure
1000950,Comedy
1000950,Horror
1000951,Thriller
1000951,Horror
1000952,Animation
1000952,Mystery
1000952,Family
1000952,Comedy
1000953,Crime
1000953,Thriller
1000954,Action
1000954,Science Fiction
1000954,Adventure
1000955,Drama
1000956,Horror
1000957,Mystery
1000957,Science Fiction
1000957,Drama
1000958,Thriller
1000958,Science Fiction
1000958,Horror
1000959,Action
1000959,Fantasy
1000959,Adventure
1000960,Adventure
1000960,Fantasy
1000960,Comedy
1000960,Animation
1000961,Horror
1000962,Comedy
1000963,History
1000963,Drama
1000964,Comedy
1000965,Drama
1000965,Thriller
1000966,Drama
1000967,Drama
1000968,Comedy
1000968,Action
1000969,Horror
1000969,Romance
1000970,Horror
1000971,Thriller
1000971,Action
1000972,Thriller
1000972,Mystery
1000972,Action
1000972,Crime
1000973,Thriller
1000973,Horror
1000973,Mystery
1000974,Crime
1000974,Drama
1000975,Drama
1000976,Thriller
1000976,Mystery
1000976,Crime
1000976,Drama
1000977,Drama
1000977,Romance
1000978,Family
1000978,Comedy
1000978,Animation
1000978,Fantasy
1000979,Animation
1000979,Science Fiction
1000980,Fantasy
1000980,Adventure
1000980,Family
1000981,Animation
1000981,Fantasy
1000981,Adventure
1000981,Drama
